"filter_level","retweeted","jDate","in_reply_to_screen_name","possibly_sensitive","truncated","lang","in_reply_to_status_id_str","id","extended_entities","in_reply_to_user_id_str","X_id","timestamp_ms","in_reply_to_status_id","created_at","favorite_count","place","coordinates","retweeted_status","text","contributors","geo","entities","source","favorited","in_reply_to_user_id","retweet_count","id_str","user","manual_class"
"medium","false","Sat Sep 20 22:09:19 MST 2014","","false","false","en","","5.135555507986391E17","",NA,"541e5d7d5a1f1d75cb402646",1411276159373,"","Sun Sep 21 05:09:19 +0000 2014",0,"","",NA,"Literally kill myself",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",NA,0,"513555550798639104","{ ""id"" : 1217034830 , ""id_str"" : ""1217034830"" , ""name"" : ""Nini "" , ""screen_name"" : ""queeen_nini"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""RANGERS TOGETHER SAMURAI FOREVER"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 597 , ""friends_count"" : 545 , ""listed_count"" : 8 , ""favourites_count"" : 19813 , ""statuses_count"" : 7636 , ""created_at"" : ""Mon Feb 25 02:04:58 +0000 2013"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/500891069568282626/_T7X7Bd0_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/500891069568282626/_T7X7Bd0_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/1217034830/1408141147"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:09:29 MST 2014","","false","false","en","","5.1355559217963418E17","",NA,"541e5d875a1f1d75cb402647",1411276169239,"","Sun Sep 21 05:09:29 +0000 2014",0,"","",NA,"I'm pretty sure that if my parents sent my sister with me and my boyfriend on a date to ""chaperone"" I'd probably kill myself",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513555592179634176","{ ""id"" : 2.317955641E9 , ""id_str"" : ""2317955641"" , ""name"" : ""CarolineTanner"" , ""screen_name"" : ""tannercaroline1"" , ""location"" : """" , ""url"" :  null  , ""description"" :  null  , ""protected"" : false , ""verified"" : false , ""followers_count"" : 247 , ""friends_count"" : 227 , ""listed_count"" : 0 , ""favourites_count"" : 4121 , ""statuses_count"" : 4418 , ""created_at"" : ""Wed Jan 29 23:20:10 +0000 2014"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""9AE4E8"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme16/bg.gif"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme16/bg.gif"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""BDDCAD"" , ""profile_sidebar_fill_color"" : ""DDFFCC"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/509151305785683969/V0UYBMej_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/509151305785683969/V0UYBMej_normal.jpeg"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:09:29 MST 2014","","false","false","en","","5.1355559531279155E17","",NA,"541e5d885a1f1d75cb402648",1411276169986,"","Sun Sep 21 05:09:29 +0000 2014",0,"","",NA,"im gonna kill myself https://t.co/1MsHNDXyQa",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ { ""url"" : ""https://t.co/1MsHNDXyQa"" , ""expanded_url"" : ""https://vine.co/v/h27h0qhLrWa"" , ""display_url"" : ""vine.co/v/h27h0qhLrWa"" , ""indices"" : [ 21 , 44]}] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","false",NA,0,"513555595312791552","{ ""id"" : 2.318014448E9 , ""id_str"" : ""2318014448"" , ""name"" : ""jade// bio"" , ""screen_name"" : ""trumansos"" , ""location"" : """" , ""url"" : ""http://tampabaysmix.com/pages/contest/one-direction/?dc"" , ""description"" : ""grab a couple friends, start a couple riots"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 2450 , ""friends_count"" : 90 , ""listed_count"" : 109 , ""favourites_count"" : 6339 , ""statuses_count"" : 25434 , ""created_at"" : ""Thu Jan 30 00:24:08 +0000 2014"" , ""utc_offset"" : -10800 , ""time_zone"" : ""Atlantic Time (Canada)"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""040402"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/451903813901754368/vGKfzU2g.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/451903813901754368/vGKfzU2g.jpeg"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""000000"" , ""profile_sidebar_border_color"" : ""8AB2B5"" , ""profile_sidebar_fill_color"" : ""56A0A6"" , ""profile_text_color"" : ""400E40"" , ""profile_use_background_image"" : false , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/513531244928589824/RZwzWyMX_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/513531244928589824/RZwzWyMX_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/2318014448/1410783002"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:09:30 MST 2014","","false","false","en","","5.1355559643685683E17","{ ""media"" : [ { ""id"" : 5.1355559548473754E17 , ""id_str"" : ""513555595484737536"" , ""indices"" : [ 34 , 56] , ""media_url"" : ""http://pbs.twimg.com/media/ByCEF9lIMAA2po5.jpg"" , ""media_url_https"" : ""https://pbs.twimg.com/media/ByCEF9lIMAA2po5.jpg"" , ""url"" : ""http://t.co/uCMxFia6Fh"" , ""display_url"" : ""pic.twitter.com/uCMxFia6Fh"" , ""expanded_url"" : ""http://twitter.com/MargaretSaia/status/513555596436856833/photo/1"" , ""type"" : ""photo"" , ""sizes"" : { ""medium"" : { ""w"" : 600 , ""h"" : 800 , ""resize"" : ""fit""} , ""small"" : { ""w"" : 340 , ""h"" : 453 , ""resize"" : ""fit""} , ""thumb"" : { ""w"" : 150 , ""h"" : 150 , ""resize"" : ""crop""} , ""large"" : { ""w"" : 720 , ""h"" : 960 , ""resize"" : ""fit""}}}]}",NA,"541e5d885a1f1d75cb402649",1411276170254,"","Sun Sep 21 05:09:30 +0000 2014",0,"","",NA,"I wasn't gonna kill myself today. http://t.co/uCMxFia6Fh",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ] , ""media"" : [ { ""id"" : 5.1355559548473754E17 , ""id_str"" : ""513555595484737536"" , ""indices"" : [ 34 , 56] , ""media_url"" : ""http://pbs.twimg.com/media/ByCEF9lIMAA2po5.jpg"" , ""media_url_https"" : ""https://pbs.twimg.com/media/ByCEF9lIMAA2po5.jpg"" , ""url"" : ""http://t.co/uCMxFia6Fh"" , ""display_url"" : ""pic.twitter.com/uCMxFia6Fh"" , ""expanded_url"" : ""http://twitter.com/MargaretSaia/status/513555596436856833/photo/1"" , ""type"" : ""photo"" , ""sizes"" : { ""medium"" : { ""w"" : 600 , ""h"" : 800 , ""resize"" : ""fit""} , ""small"" : { ""w"" : 340 , ""h"" : 453 , ""resize"" : ""fit""} , ""thumb"" : { ""w"" : 150 , ""h"" : 150 , ""resize"" : ""crop""} , ""large"" : { ""w"" : 720 , ""h"" : 960 , ""resize"" : ""fit""}}}]}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","false",NA,0,"513555596436856833","{ ""id"" : 435475671 , ""id_str"" : ""435475671"" , ""name"" : ""Margaret Saia"" , ""screen_name"" : ""MargaretSaia"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""I was normal once...but then I was cured"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 60 , ""friends_count"" : 48 , ""listed_count"" : 0 , ""favourites_count"" : 41 , ""statuses_count"" : 44 , ""created_at"" : ""Tue Dec 13 03:17:21 +0000 2011"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""352726"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme5/bg.gif"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme5/bg.gif"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""D02B55"" , ""profile_sidebar_border_color"" : ""829D5E"" , ""profile_sidebar_fill_color"" : ""99CC33"" , ""profile_text_color"" : ""3E4415"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/502346043577475072/vekuVb44_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/502346043577475072/vekuVb44_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/435475671/1408603557"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:09:39 MST 2014","","false","false","en","","5.1355563465116467E17","{ ""media"" : [ { ""id"" : 5.1355559888174285E17 , ""id_str"" : ""513555598881742848"" , ""indices"" : [ 96 , 118] , ""media_url"" : ""http://pbs.twimg.com/media/ByCEGKPCYAA90ID.jpg"" , ""media_url_https"" : ""https://pbs.twimg.com/media/ByCEGKPCYAA90ID.jpg"" , ""url"" : ""http://t.co/TBYT5SWPXJ"" , ""display_url"" : ""pic.twitter.com/TBYT5SWPXJ"" , ""expanded_url"" : ""http://twitter.com/ohshititserika/status/513555634651164673/photo/1"" , ""type"" : ""photo"" , ""sizes"" : { ""large"" : { ""w"" : 480 , ""h"" : 640 , ""resize"" : ""fit""} , ""small"" : { ""w"" : 340 , ""h"" : 453 , ""resize"" : ""fit""} , ""thumb"" : { ""w"" : 150 , ""h"" : 150 , ""resize"" : ""crop""} , ""medium"" : { ""w"" : 480 , ""h"" : 640 , ""resize"" : ""fit""}}} , { ""id"" : 5.1355562850189722E17 , ""id_str"" : ""513555628501897216"" , ""indices"" : [ 96 , 118] , ""media_url"" : ""http://pbs.twimg.com/media/ByCEH4lCEAAH4C2.jpg"" , ""media_url_https"" : ""https://pbs.twimg.com/media/ByCEH4lCEAAH4C2.jpg"" , ""url"" : ""http://t.co/TBYT5SWPXJ"" , ""display_url"" : ""pic.twitter.com/TBYT5SWPXJ"" , ""expanded_url"" : ""http://twitter.com/ohshititserika/status/513555634651164673/photo/1"" , ""type"" : ""photo"" , ""sizes"" : { ""medium"" : { ""w"" : 600 , ""h"" : 800 , ""resize"" : ""fit""} , ""small"" : { ""w"" : 340 , ""h"" : 453 , ""resize"" : ""fit""} , ""thumb"" : { ""w"" : 150 , ""h"" : 150 , ""resize"" : ""crop""} , ""large"" : { ""w"" : 768 , ""h"" : 1024 , ""resize"" : ""fit""}}}]}",NA,"541e5d915a1f1d75cb40264b",1411276179365,"","Sun Sep 21 05:09:39 +0000 2014",0,"","",NA,"I looked cute then but soon after I fucked myself in the face thanks lake for trying to kill me http://t.co/TBYT5SWPXJ",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ] , ""media"" : [ { ""id"" : 5.1355559888174285E17 , ""id_str"" : ""513555598881742848"" , ""indices"" : [ 96 , 118] , ""media_url"" : ""http://pbs.twimg.com/media/ByCEGKPCYAA90ID.jpg"" , ""media_url_https"" : ""https://pbs.twimg.com/media/ByCEGKPCYAA90ID.jpg"" , ""url"" : ""http://t.co/TBYT5SWPXJ"" , ""display_url"" : ""pic.twitter.com/TBYT5SWPXJ"" , ""expanded_url"" : ""http://twitter.com/ohshititserika/status/513555634651164673/photo/1"" , ""type"" : ""photo"" , ""sizes"" : { ""large"" : { ""w"" : 480 , ""h"" : 640 , ""resize"" : ""fit""} , ""small"" : { ""w"" : 340 , ""h"" : 453 , ""resize"" : ""fit""} , ""thumb"" : { ""w"" : 150 , ""h"" : 150 , ""resize"" : ""crop""} , ""medium"" : { ""w"" : 480 , ""h"" : 640 , ""resize"" : ""fit""}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513555634651164673","{ ""id"" : 191289220 , ""id_str"" : ""191289220"" , ""name"" : ""erika"" , ""screen_name"" : ""ohshititserika"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""failure is unimportant\r\nit takes courage to make a fool of yourself"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 45 , ""friends_count"" : 53 , ""listed_count"" : 0 , ""favourites_count"" : 643 , ""statuses_count"" : 1250 , ""created_at"" : ""Thu Sep 16 02:18:59 +0000 2010"" , ""utc_offset"" : -25200 , ""time_zone"" : ""Pacific Time (US & Canada)"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/455836692302155776/bg7QMNZg_normal.png"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/455836692302155776/bg7QMNZg_normal.png"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/191289220/1389678311"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 21:51:31 MST 2014","","false","false","en","","5.1355107210365338E17","",NA,"541e59515a1f1d75cb4025c0",1411275091569,"","Sun Sep 21 04:51:31 +0000 2014",0,"","",NA,"I swear before i see you ima kill myself",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",NA,0,"513551072103653376","{ ""id"" : 2.369077502E9 , ""id_str"" : ""2369077502"" , ""name"" : ""Analy "" , ""screen_name"" : ""jennychapara"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""15 years old sophmore single y puro Chihuahua"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 101 , ""friends_count"" : 95 , ""listed_count"" : 0 , ""favourites_count"" : 128 , ""statuses_count"" : 2462 , ""created_at"" : ""Sun Mar 02 16:07:21 +0000 2014"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/513382195549839360/ORfE-4ZD_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/513382195549839360/ORfE-4ZD_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/2369077502/1409028567"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 21:55:31 MST 2014","","false","false","en","","5.1355208054013952E17","",NA,"541e5a425a1f1d75cb4025e7",1411275331999,"","Sun Sep 21 04:55:31 +0000 2014",0,"","",NA,"*Casually stops searching for game because I already want to kill myself over the idiots in this game.*",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false",NA,0,"513552080540139520","{ ""id"" : 924905336 , ""id_str"" : ""924905336"" , ""name"" : ""Alex"" , ""screen_name"" : ""SpaarkyOG"" , ""location"" : """" , ""url"" : ""http://www.mixcloud.com/alexquezada319/"" , ""description"" : ""Just a semi normal guy. I don't know. Aspiring DJ and Producer. #HerpAIDS"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 407 , ""friends_count"" : 214 , ""listed_count"" : 5 , ""favourites_count"" : 7450 , ""statuses_count"" : 28810 , ""created_at"" : ""Sun Nov 04 08:03:47 +0000 2012"" , ""utc_offset"" : -25200 , ""time_zone"" : ""Pacific Time (US & Canada)"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""FF0000"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/513255781563506688/mvseYPE9_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/513255781563506688/mvseYPE9_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/924905336/1405951167"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 21:56:24 MST 2014","","false","false","en","","5.135522990302167E17","",NA,"541e5a765a1f1d75cb4025ee",1411275384102,"","Sun Sep 21 04:56:24 +0000 2014",0,"","",NA,"My debit card was hacked and I lost 2 grand...GG, im ready to kill myself",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",NA,0,"513552299030216704","{ ""id"" : 495514886 , ""id_str"" : ""495514886"" , ""name"" : ""Kouta Kazuraba"" , ""screen_name"" : ""CincoPenais"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""It's our stage now"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 57 , ""friends_count"" : 77 , ""listed_count"" : 0 , ""favourites_count"" : 2946 , ""statuses_count"" : 30636 , ""created_at"" : ""Sat Feb 18 01:55:43 +0000 2012"" , ""utc_offset"" : -14400 , ""time_zone"" : ""Eastern Time (US & Canada)"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""47494A"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/378800000060518725/b1092481a74f235cbebf0f24fcb8897c.png"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/378800000060518725/b1092481a74f235cbebf0f24fcb8897c.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""096B99"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/499962217669083136/OQA4e4ED_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/499962217669083136/OQA4e4ED_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/495514886/1408089324"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 21:56:51 MST 2014","","false","false","en","","5.1355241433965773E17","",NA,"541e5a915a1f1d75cb4025f0",1411275411584,"","Sun Sep 21 04:56:51 +0000 2014",0,"","",NA,"If I see another penis on my tl ima kill myself",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","false",NA,0,"513552414339657728","{ ""id"" : 61257695 , ""id_str"" : ""61257695"" , ""name"" : ""queen."" , ""screen_name"" : ""its__driaa"" , ""location"" : ""HTX ✈️TRIPLE D"" , ""url"" :  null  , ""description"" : ""II-XIV-XIV"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 539 , ""friends_count"" : 551 , ""listed_count"" : 3 , ""favourites_count"" : 183 , ""statuses_count"" : 43550 , ""created_at"" : ""Wed Jul 29 18:12:13 +0000 2009"" , ""utc_offset"" : -18000 , ""time_zone"" : ""Central Time (US & Canada)"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""131516"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme14/bg.gif"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme14/bg.gif"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""009999"" , ""profile_sidebar_border_color"" : ""EEEEEE"" , ""profile_sidebar_fill_color"" : ""EFEFEF"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/509227175761817600/TvzPKgb-_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/509227175761817600/TvzPKgb-_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/61257695/1410244430"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 21:56:52 MST 2014","","false","false","en","","5.1355241937321574E17","",NA,"541e5a925a1f1d75cb4025f1",1411275412783,"","Sun Sep 21 04:56:52 +0000 2014",0,"","",NA,"Kill? Myself?",NA,"","","","",NA,NA,"","",1
